number of cooks =18,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
220,8,1,1,
221,7,1,0,
215,16,2,2,
223,7,1,0,
225,7,1,0,
226,7,1,0,
211,24,3,3,
216,23,3,2,
207,34,4,6,
208,34,4,6,
217,21,3,0,
209,32,4,4,
229,14,2,0,
212,32,4,4,
230,15,2,1,
232,15,2,1,
218,28,4,0,
224,21,3,0,
239,10,1,3,
234,17,2,3,
241,12,1,5,
222,29,4,1,
231,22,3,1,
245,14,1,7,
240,18,2,4,
227,28,4,0,
228,28,4,0,
242,20,2,6,
249,12,1,5,
236,25,3,4,
237,24,3,3,
247,18,2,4,
233,30,4,2,
254,11,1,4,
235,29,4,1,
248,18,2,4,
256,13,1,6,
243,27,3,6,
257,13,1,6,
238,31,4,3,
258,13,1,6,
246,28,3,7,
252,20,2,6,
255,19,2,5,
250,25,3,4,
251,26,3,5,
244,34,4,6,
259,19,2,5,
260,21,2,7,
263,18,2,4,
273,15,1,8,
268,19,2,5,
253,34,4,6,
271,19,2,5,
261,27,3,6,
262,25,3,4,
272,21,2,7,
276,23,2,9,
277,24,2,10,
283,17,1,10,
264,32,4,4,
285,18,1,11,
265,34,4,6,
266,33,4,5,
267,33,4,5,
279,26,2,12,
269,32,4,4,
270,34,4,6,
282,25,2,11,
284,24,2,10,
278,30,3,9,
274,37,4,9,
275,36,4,8,
295,16,1,9,
296,17,1,10,
287,29,2,15,
288,29,2,15,
299,15,1,8,
294,23,2,9,
280,40,4,12,
286,35,3,14,
281,39,4,11,
301,24,2,10,
303,25,2,11,
310,17,1,10,
289,40,4,12,
298,30,3,9,
290,39,4,11,
291,40,4,12,
292,39,4,11,
293,38,4,10,
300,31,3,10,
307,26,2,12,
297,36,4,8,
312,21,1,14,
305,32,3,11,
315,19,1,12,
306,32,3,11,
320,19,1,12,
302,37,4,9,
321,20,1,13,
309,30,3,9,
304,39,4,11,
313,26,2,12,
322,20,1,13,
317,27,2,13,
308,38,4,10,
327,21,1,14,
323,26,2,12,
333,20,1,13,
326,25,2,11,
318,33,3,12,
311,39,4,11,
335,23,1,16,
336,23,1,16,
331,28,2,14,
314,41,4,13,
316,40,4,12,
319,40,4,12,
334,30,2,16,
329,34,3,13,
342,22,1,15,
324,40,4,12,
325,40,4,12,
339,32,2,18,
340,32,2,18,
328,41,4,13,
330,41,4,13,
332,42,4,14,
338,38,3,17,
345,28,2,14,
347,28,2,14,
348,27,2,13,
343,36,3,15,
337,47,4,19,
357,23,1,16,
351,29,2,15,
358,22,1,15,
346,34,3,13,
353,27,2,13,
341,42,4,14,
361,24,1,17,
355,28,2,14,
350,34,3,13,
344,44,4,16,
367,20,1,13,
360,30,2,16,
349,43,4,15,
356,36,3,15,
373,23,1,16,
352,43,4,15,
366,28,2,14,
354,42,4,14,
374,24,1,17,
375,25,1,18,
359,43,4,15,
365,35,3,14,
362,44,4,16,
363,46,4,18,
364,42,4,14,
385,26,1,19,
379,32,2,18,
368,42,4,14,
381,31,2,17,
369,42,4,14,
370,43,4,15,
371,42,4,14,
376,37,3,16,
377,37,3,16,
372,43,4,15,
387,32,1,25,
384,33,2,19,
390,31,1,24,
391,32,1,25,
394,31,1,24,
395,31,1,24,
378,46,4,18,
380,46,4,18,
400,29,1,22,
389,39,2,25,
401,29,1,22,
382,43,4,15,
383,44,4,16,
397,36,2,22,
404,30,1,23,
388,45,3,24,
407,26,1,19,
392,45,3,24,
396,45,3,24,
386,51,4,23,
412,17,1,10,
399,44,3,23,
393,52,4,24,
409,32,2,18,
410,22,2,8,
402,44,3,23,
398,48,4,20,
419,17,1,10,
405,47,3,26,
420,16,1,9,
408,40,3,19,
415,27,2,13,
424,15,1,8,
403,52,4,24,
417,24,2,10,
418,23,2,9,
414,32,3,11,
406,53,4,25,
416,29,3,8,
423,23,2,9,
411,37,4,9,
425,24,2,10,
413,38,4,10,
430,23,2,9,
431,23,2,9,
426,30,3,9,
428,30,3,9,
429,30,3,9,
421,39,4,11,
422,37,4,9,
437,23,2,9,
439,20,2,6,
432,31,3,10,
443,18,1,11,
440,22,2,8,
441,20,2,6,
444,18,1,11,
427,38,4,10,
435,28,3,7,
436,29,3,8,
442,25,2,11,
447,19,1,12,
438,30,3,9,
433,38,4,10,
434,38,4,10,
454,16,1,9,
450,23,2,9,
453,24,2,10,
446,32,3,11,
448,32,3,11,
449,33,3,12,
459,24,2,10,
451,31,3,10,
452,30,3,9,
466,19,1,12,
455,30,3,9,
445,41,4,13,
461,27,3,6,
469,21,1,14,
456,37,4,9,
457,36,4,8,
474,21,1,14,
458,36,4,8,
460,36,4,8,
462,36,4,8,
463,35,4,7,
464,35,4,7,
473,27,2,13,
470,34,3,13,
482,22,1,15,
465,40,4,12,
471,33,3,12,
483,23,1,16,
484,23,1,16,
478,29,2,15,
475,31,3,10,
467,41,4,13,
468,42,4,14,
472,40,4,12,
490,24,1,17,
491,24,1,17,
485,28,2,14,
479,35,3,14,
476,40,4,12,
477,40,4,12,
480,43,4,15,
481,41,4,13,
495,28,2,14,
496,28,2,14,
502,26,1,19,
486,43,4,15,
493,38,3,17,
487,45,4,17,
488,45,4,17,
489,44,4,16,
497,37,3,16,
492,45,4,17,
500,37,3,16,
501,37,3,16,
494,42,4,14,
498,44,4,16,
499,45,4,17,
516,32,1,25,
505,43,3,22,
503,47,4,19,
508,43,3,22,
513,40,2,26,
514,40,2,26,
519,36,1,29,
515,41,2,27,
509,45,3,24,
504,51,4,23,
522,37,1,30,
506,49,4,21,
507,50,4,22,
512,47,3,26,
524,39,1,32,
526,39,1,32,
510,53,4,25,
517,47,3,26,
521,43,2,29,
511,55,4,27,
520,51,3,30,
536,38,1,31,
518,54,4,26,
534,44,2,30,
525,52,3,31,
541,40,1,33,
529,53,3,32,
542,39,1,32,
530,53,3,32,
537,47,2,33,
533,53,3,32,
523,60,4,32,
544,43,1,36,
527,60,4,32,
528,59,4,31,
538,49,3,28,
549,44,1,37,
543,48,2,34,
531,60,4,32,
532,60,4,32,
540,51,3,30,
535,59,4,31,
553,46,1,39,
547,52,2,38,
539,56,4,28,
550,50,2,36,
559,42,1,35,
546,59,3,38,
548,57,3,36,
567,42,1,35,
551,59,3,38,
552,59,3,38,
545,64,4,36,
563,51,2,37,
568,47,1,40,
564,49,2,35,
557,57,3,36,
558,57,3,36,
566,49,2,35,
561,57,3,36,
562,57,3,36,
554,64,4,36,
555,62,4,34,
556,64,4,36,
565,56,3,35,
575,49,1,42,
560,63,4,35,
578,46,1,39,
570,56,2,42,
569,60,3,39,
579,51,2,37,
572,63,3,42,
580,53,2,39,
573,61,3,40,
574,61,3,40,
576,62,3,41,
587,50,2,36,
588,50,2,36,
571,69,4,41,
581,60,3,39,
583,58,3,37,
584,59,3,38,
586,57,3,36,
577,69,4,41,
591,55,2,41,
589,57,3,36,
582,65,4,37,
595,54,2,40,
585,65,4,37,
596,55,2,41,
592,61,3,40,
600,55,2,41,
601,55,2,41,
608,50,1,43,
590,68,4,40,
602,55,2,41,
610,48,1,41,
597,60,3,39,
598,61,3,40,
605,54,2,40,
599,60,3,39,
593,68,4,40,
594,66,4,38,
612,50,1,43,
614,51,1,44,
615,48,1,41,
617,48,1,41,
606,62,3,41,
622,45,1,38,
624,46,1,39,
609,63,3,42,
603,68,4,40,
604,68,4,40,
618,53,2,39,
619,54,2,40,
623,52,2,38,
607,70,4,42,
611,72,4,44,
613,72,4,44,
630,57,2,43,
616,68,4,40,
625,62,3,41,
626,60,3,39,
632,58,2,44,
627,62,3,41,
620,66,4,38,
621,66,4,38,
628,62,3,41,
637,59,2,45,
641,54,1,47,
642,52,1,45,
643,50,1,43,
644,47,1,40,
635,65,3,44,
638,63,2,49,
629,70,4,42,
636,66,3,45,
631,72,4,44,
633,71,4,43,
634,72,4,44,
645,55,2,41,
646,53,2,39,
647,53,2,39,
648,53,2,39,
650,53,2,39,
651,53,2,39,
652,52,2,38,
664,32,1,25,
657,44,2,30,
639,79,4,51,
640,74,4,46,
663,42,2,28,
656,57,3,36,
649,69,4,41,
669,36,1,29,
658,54,3,33,
659,53,3,32,
653,66,4,38,
654,65,4,37,
661,53,3,32,
662,51,3,30,
655,64,4,36,
671,44,2,30,
677,43,1,36,
660,59,4,31,
666,50,3,29,
667,50,3,29,
678,44,1,37,
681,43,1,36,
672,48,2,34,
668,52,3,31,
674,49,2,35,
670,51,3,30,
665,58,4,30,
687,45,1,38,
680,51,2,37,
689,45,1,38,
691,44,1,37,
675,55,3,34,
693,43,1,36,
676,57,3,36,
683,52,2,38,
685,53,2,39,
679,58,3,37,
673,62,4,34,
690,51,2,37,
697,45,1,38,
702,45,1,38,
684,61,3,40,
694,53,2,39,
688,58,3,37,
695,53,2,39,
682,65,4,37,
696,53,2,39,
706,46,1,39,
692,59,3,38,
686,66,4,38,
704,54,2,40,
710,56,2,42,
703,61,3,40,
712,56,2,42,
713,56,2,42,
707,61,3,40,
698,67,4,39,
699,66,4,38,
700,66,4,38,
701,67,4,39,
709,64,3,43,
714,55,3,34,
705,69,4,41,
716,56,3,35,
708,70,4,42,
711,71,4,43,
715,63,4,35,
