number of cooks =20,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
274,10,3,1,
266,15,5,0,
271,12,4,0,
273,12,4,0,
264,18,6,0,
276,9,3,0,
270,15,5,0,
267,18,6,0,
284,3,1,0,
280,9,3,0,
288,3,1,0,
278,12,4,0,
289,3,1,0,
272,18,6,0,
279,12,4,0,
286,6,2,0,
283,9,3,0,
285,9,3,0,
282,12,4,0,
281,15,5,0,
294,6,2,0,
290,9,3,0,
296,6,2,0,
291,12,4,0,
292,12,4,0,
293,12,4,0,
295,12,4,0,
287,18,6,0,
297,12,4,0,
303,6,2,0,
307,3,1,0,
298,12,4,0,
302,9,3,0,
309,6,2,0,
314,3,1,0,
306,9,3,0,
299,18,6,0,
300,18,6,0,
301,18,6,0,
304,15,5,0,
305,15,5,0,
308,15,5,0,
317,6,2,0,
322,6,2,0,
310,18,6,0,
311,18,6,0,
312,18,6,0,
313,18,6,0,
318,12,4,0,
315,18,6,0,
320,12,4,0,
316,18,6,0,
321,12,4,0,
324,9,3,0,
325,9,3,0,
319,18,6,0,
327,9,3,0,
328,9,3,0,
323,15,5,0,
331,6,2,0,
334,3,1,0,
332,6,2,0,
338,3,1,0,
340,3,1,0,
326,15,5,0,
329,12,4,0,
333,9,3,0,
335,9,3,0,
336,9,3,0,
330,18,6,0,
344,6,2,0,
339,15,5,0,
349,3,1,0,
341,15,5,0,
342,15,5,0,
337,18,6,0,
350,6,2,0,
351,6,2,0,
343,15,5,0,
355,6,2,0,
345,15,5,0,
348,12,4,0,
359,3,1,0,
357,6,2,0,
353,9,3,0,
346,18,6,0,
365,3,1,0,
363,6,2,0,
356,12,4,0,
347,18,6,0,
352,15,5,0,
354,18,6,0,
367,9,3,0,
358,18,6,0,
361,15,5,0,
362,15,5,0,
364,15,5,0,
360,18,6,0,
368,9,3,0,
366,15,5,0,
373,6,2,0,
371,12,4,0,
369,15,5,0,
372,12,4,0,
370,15,5,0,
375,9,3,0,
381,3,1,0,
374,18,6,0,
378,9,3,0,
377,12,4,0,
376,15,5,0,
380,12,4,0,
383,9,3,0,
385,6,2,0,
382,15,5,0,
379,18,6,0,
390,6,2,0,
391,9,3,0,
397,3,1,0,
394,6,2,0,
398,3,1,0,
399,3,1,0,
384,15,5,0,
386,15,5,0,
393,12,4,0,
404,3,1,0,
400,6,2,0,
396,9,3,0,
387,18,6,0,
392,15,5,0,
388,18,6,0,
389,18,6,0,
408,3,1,0,
410,3,1,0,
402,9,3,0,
411,3,1,0,
407,6,2,0,
405,9,3,0,
406,9,3,0,
415,3,1,0,
395,18,6,0,
403,12,4,0,
412,6,2,0,
401,15,5,0,
414,9,3,0,
421,3,1,0,
419,6,2,0,
409,12,4,0,
420,6,2,0,
423,6,2,0,
413,15,5,0,
417,12,4,0,
424,6,2,0,
422,9,3,0,
436,3,1,0,
416,18,6,0,
431,6,2,0,
418,18,6,0,
440,3,1,0,
430,9,3,0,
437,6,2,0,
426,12,4,0,
443,3,1,0,
425,18,6,0,
433,12,4,0,
434,12,4,0,
429,15,5,0,
427,18,6,0,
428,18,6,0,
444,9,3,0,
432,18,6,0,
438,15,5,0,
435,18,6,0,
450,3,1,0,
446,9,3,0,
441,15,5,0,
442,15,5,0,
439,18,6,0,
445,18,6,0,
447,12,4,0,
448,12,4,0,
453,6,2,0,
455,6,2,0,
456,6,2,0,
451,15,5,0,
449,18,6,0,
461,3,1,0,
454,12,4,0,
452,15,5,0,
457,9,3,0,
460,6,2,0,
458,12,4,0,
459,12,4,0,
467,3,1,0,
462,9,3,0,
466,9,3,0,
470,6,2,0,
463,15,5,0,
469,9,3,0,
472,6,2,0,
465,15,5,0,
464,18,6,0,
479,3,1,0,
471,12,4,0,
473,9,3,0,
481,3,1,0,
468,15,5,0,
483,3,1,0,
476,9,3,0,
485,3,1,0,
482,6,2,0,
480,9,3,0,
475,12,4,0,
488,3,1,0,
478,15,5,0,
486,9,3,0,
474,18,6,0,
484,12,4,0,
477,18,6,0,
490,9,3,0,
493,3,1,0,
489,12,4,0,
494,6,2,0,
491,15,5,0,
495,3,1,0,
487,18,6,0,
492,15,5,0,
497,6,2,0,
499,6,2,0,
501,3,1,0,
502,3,1,0,
500,6,2,0,
505,3,1,0,
503,6,2,0,
498,15,5,0,
496,18,6,0,
509,3,1,0,
507,6,2,0,
508,6,2,0,
504,12,4,0,
511,9,3,0,
506,12,4,0,
512,9,3,0,
513,9,3,0,
517,9,3,0,
518,9,3,0,
525,3,1,0,
510,18,6,0,
527,3,1,0,
520,9,3,0,
521,9,3,0,
516,15,5,0,
523,9,3,0,
514,18,6,0,
528,6,2,0,
519,15,5,0,
531,3,1,0,
515,18,6,0,
524,12,4,0,
526,12,4,0,
532,6,2,0,
522,18,6,0,
535,6,2,0,
530,12,4,0,
529,15,5,0,
539,9,3,0,
546,3,1,0,
536,12,4,0,
537,12,4,0,
548,3,1,0,
534,15,5,0,
533,18,6,0,
550,6,2,0,
543,12,4,0,
540,15,5,0,
556,3,1,0,
551,6,2,0,
545,12,4,0,
538,18,6,0,
541,18,6,0,
554,9,3,0,
542,18,6,0,
544,18,6,0,
547,18,6,0,
553,15,5,0,
549,18,6,0,
568,3,1,0,
564,6,2,0,
552,18,6,0,
566,6,2,0,
561,12,4,0,
555,18,6,0,
569,6,2,0,
570,6,2,0,
558,15,5,0,
559,15,5,0,
557,18,6,0,
576,3,1,0,
578,3,1,0,
560,18,6,0,
562,15,5,0,
565,15,5,0,
572,9,3,0,
563,18,6,0,
571,12,4,0,
577,9,3,0,
573,12,4,0,
567,18,6,0,
581,6,2,0,
586,3,1,0,
583,6,2,0,
588,3,1,0,
575,15,5,0,
589,3,1,0,
585,6,2,0,
587,6,2,0,
584,9,3,0,
574,18,6,0,
592,3,1,0,
593,6,2,0,
580,15,5,0,
582,15,5,0,
579,18,6,0,
596,6,2,0,
594,9,3,0,
590,12,4,0,
603,6,2,0,
598,12,4,0,
591,18,6,0,
595,18,6,0,
597,18,6,0,
599,15,5,0,
601,15,5,0,
600,18,6,0,
605,15,5,0,
602,18,6,0,
608,9,3,0,
604,18,6,0,
611,6,2,0,
615,3,1,0,
612,6,2,0,
609,12,4,0,
606,18,6,0,
614,9,3,0,
607,18,6,0,
613,12,4,0,
618,3,1,0,
616,12,4,0,
610,18,6,0,
622,6,2,0,
624,6,2,0,
628,6,2,0,
629,6,2,0,
617,18,6,0,
620,12,4,0,
630,9,3,0,
631,6,2,0,
632,6,2,0,
627,12,4,0,
619,18,6,0,
625,15,5,0,
621,18,6,0,
626,15,5,0,
623,18,6,0,
633,6,2,0,
635,6,2,0,
636,9,3,0,
634,12,4,0,
642,3,1,0,
637,12,4,0,
640,9,3,0,
638,12,4,0,
639,12,4,0,
641,15,5,0,
647,6,2,0,
652,3,1,0,
651,6,2,0,
648,9,3,0,
643,18,6,0,
646,12,4,0,
644,15,5,0,
645,15,5,0,
653,9,3,0,
649,12,4,0,
650,12,4,0,
654,6,2,0,
659,6,2,0,
655,12,4,0,
662,6,2,0,
657,12,4,0,
661,12,4,0,
664,9,3,0,
658,15,5,0,
668,9,3,0,
656,18,6,0,
669,9,3,0,
665,12,4,0,
676,3,1,0,
660,18,6,0,
663,18,6,0,
679,3,1,0,
675,9,3,0,
666,18,6,0,
670,15,5,0,
667,18,6,0,
671,18,6,0,
672,18,6,0,
678,9,3,0,
673,18,6,0,
674,18,6,0,
677,18,6,0,
683,6,2,0,
684,6,2,0,
685,6,2,0,
687,6,2,0,
688,6,2,0,
680,12,4,0,
691,6,2,0,
694,6,2,0,
681,15,5,0,
682,15,5,0,
693,9,3,0,
689,12,4,0,
697,9,3,0,
699,9,3,0,
696,12,4,0,
690,15,5,0,
686,18,6,0,
701,6,2,0,
702,6,2,0,
692,15,5,0,
695,18,6,0,
698,18,6,0,
700,18,6,0,
705,12,4,0,
704,15,5,0,
703,18,6,0,
706,18,6,0,
